Step,0,1,2,3,4,5,6,7
225,0.137053648,0.145774919,0.20153835,0.135763393,0.05540985,-0.034600484,0.033264125,0.115755139
226,0.086638772,0.104069294,0.113245275,0.178629791,0.114524831,0.02586073,0.106654199,0.142192144
227,0.114646769,0.124740449,0.107791282,0.04524755,-0.032223641,-0.019380539,0.083356813,0.210902975
228,0.197609825,0.106164508,-0.018651924,0.011073505,-0.005851862,-0.008150602,0.187713371,0.156071996
229,-0.033621173,-0.032456674,0.098412008,0.163690759,0.081133498,0.058439054,0.173517226,0.260622558
230,0.054184822,-0.003676033,-0.024139854,0.003878987,-0.045141514,-0.057894893,0.149818785,0.340072112
231,0.122874387,0.107053776,0.073311175,0.064689232,0.026702701,-0.016519613,0.112204572,0.204051232
232,0.204648995,0.15995015,0.070347095,0.049482224,0.033286585,-0.088661131,-0.022327942,0.167034071
233,0.150842073,0.255612919,0.297844754,0.238873878,0.181409884,0.008874944,-0.095060202,0.027169565
234,0.191541348,0.240294804,0.270616294,0.200459183,0.137264039,-0.014569381,-0.063643112,0.02784323
235,-0.048230685,-0.026486262,0.147787752,0.183965672,0.150443052,0.028192893,0.074337766,0.277853655
236,0.149967945,0.121313923,0.057137306,0.0249646,-0.054415917,-0.074146465,0.075968408,0.225287531
237,-0.122370631,-0.114517711,0.082490989,0.18735731,0.239405171,0.165830568,0.258806415,0.267164805
238,0.262147587,0.270535586,0.115961384,-0.036972768,-0.140650396,-0.194181664,-0.099409209,0.210835183
239,0.189820062,0.177775017,0.098103788,0.085310065,0.040478314,-0.027473187,0.041231965,0.116058953
240,0.163772958,0.165230799,0.113611295,0.059211386,-0.012807162,-0.130083677,-0.06228116,0.230096902
241,-0.044595308,0.014182549,0.099874851,0.13269215,0.06646854,0.028008997,0.201100515,0.295763565
242,0.053572819,0.11034219,0.199713715,0.198952091,0.091705702,0.035554195,0.068140135,0.155226365
243,0.120588932,0.241869567,0.289706047,0.275661803,0.12503421,-0.013836697,-0.028964755,0.063243087
244,0.212607453,0.215125529,0.149346141,0.059551834,-0.032062469,-0.135171832,-0.1148255,0.188333959
245,0.132419275,0.29488887,0.293565866,0.179155433,0.020984403,-0.064581544,-0.03382986,0.100125043
246,0.161197761,0.270567973,0.243876181,0.206373099,0.045018711,-0.051334789,-0.031364838,0.10278461
247,0.093229641,0.194494842,0.265892072,0.261310871,0.133889105,0.060223018,0.099559277,0.057789788
248,0.170290187,0.204218678,0.208668236,0.198901246,0.093159611,0.02113034,-0.032229322,0.075515843
249,0.182196314,0.27911348,0.34826738,0.26624109,0.112256109,-0.000818835,-0.081224895,0.000252551
250,0.115068549,0.07913922,0.145287757,0.109494996,0.049054026,-0.009958549,0.066605168,0.193949711
251,0.056622342,0.196380185,0.297387311,0.316131814,0.168118159,0.083194103,0.080363409,0.061656179
252,0.161583731,0.217341832,0.207542699,0.110469779,-0.004181406,-0.049537357,0.097610629,0.110774945
253,0.153995232,0.199908841,0.212704587,0.093938126,-0.001819559,-0.065529182,0.045780443,0.150860253
